Doctor Name,City,Specialization,Doctor Qualification,Experience(Years),Total_Reviews,Patient Satisfaction Rate(%age),Avg Time to Patients(mins),Wait Time(mins),Hospital Address,Doctors Link,Fee(PKR)
Dr. Sajjad Malik,JHANG,General Physician,MBBS,0.057692307692307696,0.0005828638041577618,0.9999999999999999,0.14893617021276595,0.0,No Address Available,https://www.marham.pk/online-consultation/general-physician/jhang/dr-sajjad-malik-20976#reviews-scroll,0.030000000000000002
Dr. Sohaib Raza Siyal,JHANG,General Physician,MBBS,0.038461538461538464,0.0003885758694385079,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/jhang/dr-sohaib-raza-siyal-34709#reviews-scroll,0.025
Dr. Muhammad Sajid Sial,JHANG,General Physician,MBBS,0.07692307692307693,0.00019428793471925395,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/jhang/dr-muhammad-sajid-sial-36471#reviews-scroll,0.1
Dr. Ahmad Farhan,JHANG,General Physician,MBBS,0.057692307692307696,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Dr. Rao Arshad Clinic, punjab, Jhang",No Link Available,0.05
Dr. Malik Aftab Afzal,JHELUM,Dermatologist,"MD , Diploma (Dermatology), Master of Science in Public Health",0.2692307692307693,0.13775014571595104,0.9552238805970149,0.25531914893617025,0.07777777777777778,"Aesthetics Lounge (F 11), Islamabad, Islamabad",https://www.marham.pk/doctors/jhelum/dermatologist/dr-malik-aftab-afzal#reviews-scroll,0.2
Dr. Brig. Mehmood Ahmad,JHELUM,Dermatologist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Hospital, Cantt, Jhelum",No Link Available,0.1
Dr. Muhammad Suhail Amin,JHELUM,Dermatologist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Hospital, Cantt, Jhelum",No Link Available,0.0
Dr. Sarmad Hafeez,JHELUM,Gynecologist,"MBBS, DIP (Gynae &amp; Obs)",0.3653846153846154,0.009908684670681952,0.9402985074626865,0.23404255319148937,0.11111111111111112,"Sarmad Hospital, Mohalla Islampura, Jhelum",https://www.marham.pk/doctors/jhelum/gynecologist/dr-sarmad-hafeez#reviews-scroll,0.05
Dr. Sara Noor,JHELUM,Gynecologist,"MBBS, FCPS (Obstetrics &amp; Gynaecology)*",0.13461538461538464,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.1
Dr. Ambreen Shabbir,JHELUM,Gynecologist,"MBBS, MCPS (Obstetrics &amp; Gynaecology)",0.1153846153846154,0.0007771517388770158,0.7014925373134328,0.19148936170212766,0.06666666666666667,"Heart Centre Jhelum, Machine Mohalla No.3 Jhelum, OLD GT road, Jhelum",https://www.marham.pk/doctors/jhelum/gynecologist/dr-ambreen-shabbir#reviews-scroll,0.1
Dr. Ahsan Ayub,JHELUM,Urologist,"MBBS, MS (Urology)",0.019230769230769232,0.004274334563823587,0.9999999999999999,0.21276595744680854,0.14444444444444446,"Imtiaz medical center, DHQ hospital, Jhelum",https://www.marham.pk/doctors/jhelum/urologist/dr-ahsan-ayub#reviews-scroll,0.1
Dr. Hafeez Ur Rehman,JHELUM,Pulmonologist / Lung Specialist,"MBBS, MCPS, PhD",0.6153846153846154,0.046434816397901695,0.9701492537313433,0.23404255319148937,0.24444444444444446,"Sarmad Hospital, Mohalla Islampura, Jhelum",https://www.marham.pk/doctors/jhelum/pulmonologist/dr-hafeez-ur-rehman#reviews-scroll,0.15
Dr. Sohail Hafeez (ltcol),JHELUM,Orthopedic Surgeon,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Hospital, Cantt, Jhelum",No Link Available,0.0
Dr. Ibrahim Pasha (lf-col),JHELUM,Orthopedic Surgeon,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Hospital, Cantt, Jhelum",No Link Available,0.0
Dr. M Asad Qureshi,JHELUM,Orthopedic Surgeon,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Hospital, Cantt, Jhelum",No Link Available,0.0
Dr. Daud Raza,JHELUM,Orthopedic Surgeon,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Hospital, Cantt, Jhelum",No Link Available,0.0
Dr. Lt Col R Zafar Iqbal Zafar,JHELUM,Pediatrician,"MBBS, FCPS-I, PGPN (Post Graduate Program in Pediatric Nutrition), DCH (Diploma in Child Health)",0.42307692307692313,0.01185156401787449,0.9552238805970149,0.23404255319148937,0.05555555555555556,"Khadim Ali Memorial Hospital, Machine Mohalla, Jhelum",https://www.marham.pk/doctors/jhelum/pediatrician/dr-lt-col-r-zafar-iqbal-zafar#reviews-scroll,0.08
Dr. Misbah Yousaf,JHELUM,Pediatrician,"MBBS, FCPS",0.057692307692307696,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.025
Dr. Maryam Zulfiqar,JHELUM,Pediatrician,"MBBS, FCPS (Pediatrics)",0.19230769230769235,0.0015543034777540316,0.9999999999999999,0.3617021276595745,0.11111111111111112,No Address Available,https://www.marham.pk/online-consultation/pediatrician/jhelum/dr-maryam-zulfiqar-31714#reviews-scroll,0.1
Dr. Muhammad Sufian Pasha,JHELUM,General Physician,MBBS,0.09615384615384616,0.0009714396735962697,0.746268656716418,0.23404255319148937,0.12222222222222223,"Ch. Pervaiz Elahi Institute Of Cardiology Hospital, Dera Adda, Multan",https://www.marham.pk/online-consultation/general-physician/multan/dr-muhammad-sufian-pasha-38628#reviews-scroll,0.05
Dr. Aftab Alam,JHELUM,General Physician,"MBBS,FCPS Medicine, Training Geriatric Medicine UK, CHPE",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Hospital, Cantt, Jhelum",No Link Available,0.15
Dr. Saleha Mushtaq,JHELUM,General Physician,MBBS,0.057692307692307696,0.0009714396735962697,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/jhelum/dr-saleha-mushtaq-20585#reviews-scroll,0.05
Dr. Gul Jabeen,JHELUM,General Physician,MBBS,0.057692307692307696,0.00019428793471925395,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/jhelum/dr-gul-jabeen-28308#reviews-scroll,0.04
Dr. Muhammad Umair Iqbal,JHELUM,General Physician,MBBS,0.019230769230769232,0.0005828638041577618,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/jhelum/dr-muhammad-umair-iqbal-29230#reviews-scroll,0.05
Dr. Shafia Arshad,JHELUM,General Physician, MBBS ,0.019230769230769232,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.1
Dr. Sohaib Khalid,JHELUM,General Physician, MD ,0.21153846153846156,0.00019428793471925395,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Wapda Hospital (Mangla), Sector D-3 New Mirpur City, Azad Jammu and Kashmir, Mirpur",https://www.marham.pk/doctors/mirpur/general-physician/dr-sohaib-khalid#reviews-scroll,0.030000000000000002
Dr. Tanzeela Aslam,JHELUM,General Physician, MBBS ,0.057692307692307696,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.1
Dr. Sharjeel Ahmed,JHELUM,General Physician, MBBS ,0.0,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Zahidi Hospital, Jandala, Bhimber",No Link Available,0.060000000000000005
Dr. Aamir Khan,JHELUM,General Physician,MBBS,0.0,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.025
Dr. Israr Ahmed,JHELUM,General Physician,MBBS,0.019230769230769232,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.04
Dr. M Omer Chadhar,JHELUM,General Physician,MBBS,0.0,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.05
Dr. Amir Sultan Sabir,JHELUM,General Practitioner,"MBBS, MCPS",0.0,0.0011657276083155237,0.9999999999999999,0.3191489361702128,0.11111111111111112,"Jhelum Medical Centre, Near DHQ hospital, Jhelum",https://www.marham.pk/doctors/jhelum/ent-specialist/dr-amir-sultan-sabir#reviews-scroll,0.08
Dr. Mohsin Tahir,JHELUM,Ent Specialist,"MBBS, MCPS (ENT)",0.1153846153846154,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.08
Dr. Ammar Bin Ahsan,JHELUM,Neuro Surgeon,"MBBS, MS ( Neuro Surgeon ) FACS (USA)",0.19230769230769235,0.011462988148435983,0.9999999999999999,0.19148936170212766,0.13333333333333333,"Captain Muazzam Ali Shaheed Hospital, Kala Gujran, Jhelum",https://www.marham.pk/doctors/jhelum/neuro-surgeon/dr-ammar-bin-ahsan#reviews-scroll,0.15
Dr. Muhammad Jazib Ijaz,JHELUM,Neuro Surgeon,"MBBS, MS (Neurosurgery)",0.1153846153846154,0.0013600155430347777,0.9999999999999999,0.2765957446808511,0.1,"Sarmad Hospital, Mohalla Islampura, Jhelum",https://www.marham.pk/doctors/jhelum/neuro-surgeon/dr-muhammad-jazib-ijaz#reviews-scroll,0.075
Dr. Meesam Raza Bhutta,KABIRWALA,General Physician,MBBS,0.17307692307692307,0.0003885758694385079,0.9999999999999999,0.10638297872340426,0.16666666666666669,"Bhutta Clinic, Khanewal Road, Kabirwala",https://www.marham.pk/doctors/kabirwala/general-physician/dr-meesam-raza-bhutta#reviews-scroll,0.05
Dr. Rabia Ishfaq,KAMOKE,Dermatologist,"MBBS, FCPS (Dermatology)",0.21153846153846156,0.09150961725276861,0.9701492537313433,0.23404255319148937,0.13333333333333333,"Al Shifa Surgical Hospital, Kamoke, Kamoke",https://www.marham.pk/doctors/lahore/dermatologist/dr-rabia-ishfaq#reviews-scroll,0.07
Dr. Mehwish Ahtsham,KAMOKE,Gynecologist,"MBBS,RMP",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Siddique medicare Hospital, Pak Town, Kamoke",No Link Available,0.02
Dr. Shahid Munir,KAMOKE,Gastroenterologist,"MBBS,Md,MCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Siddique medicare Hospital, Pak Town, Kamoke",No Link Available,0.05
Dr. Khurram Bashir,KAMOKE,Orthopedic Surgeon,"MBBS, FCPS (Orthopedic Surgery)",0.07692307692307693,0.0003885758694385079,0.9999999999999999,0.10638297872340426,0.3111111111111111,"Rahat Abdul Gufar Medical Complex, Eminabad, Gujranwala",https://www.marham.pk/doctors/kamoke/orthopedic-surgeon/dr-khurram-bashir#reviews-scroll,0.1
Dr. Sarmad Saleem,KAMOKE,General Physician,MBBS,0.0,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Lahore General Hospital, Ferozepur Road, Lahore",No Link Available,0.0
Dr. Nadeem Sohail,KAMOKE,"Eye Specialist, Eye Surgeon","MBBS, DOMS (Diploma in Ophthalmic Medicine &amp; Surgery)",0.3653846153846154,0.006217213911016126,0.9253731343283581,0.23404255319148937,0.12222222222222223,"Shifa Eye Hospital Kamoke, GT Road, Kamoke",https://www.marham.pk/doctors/kamoke/eye-specialist/dr-nadeem-sohail#reviews-scroll,0.1
Dr. Ishtiaque Ahmed,KANDIARO,Dermatologist,MBBS,0.019230769230769232,0.0003885758694385079,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Mehran Medical Centr Hospital, Dist. Noasharo Feroze, Kandiaro",https://www.marham.pk/doctors/khairpur/general-physician/dr-ishtiaque-ahmed#reviews-scroll,0.030000000000000002
Dr. Anil Kumar,KASHMOR,Dermatologist,"MBBS, MCPS",0.038461538461538464,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Skin Care Hospital, kashmoor, Kashmor",No Link Available,0.02
Dr. M.awais Khan,KASUR,Dermatologist,"MBBS,MCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Wali Hospital, Kasur City, Kasur",No Link Available,0.1
Dr. Ammar Yasir,KASUR,Neurologist,"MBBS, FCPS (Neurology)",0.17307692307692307,0.004080046629104333,0.9999999999999999,0.23404255319148937,0.16666666666666669,"Allama Iqbal Hospital, DHQ hospital, Kasur",https://www.marham.pk/doctors/lahore/neuro-physician/dr-ammar-yasir#reviews-scroll,0.15
Dr. Khawaja Muhammad Ali,KASUR,Neurologist,"MBBS, FCPS (Neurology)",0.17307692307692307,0.00738294151933165,0.9701492537313433,0.14893617021276595,0.11111111111111112,"Al Rehman Hospital, Al Rehman Garden Phase 2, Lahore",https://www.marham.pk/doctors/lahore/neuro-physician/dr-khawaja-muhammad-ali#reviews-scroll,0.1
Dr. Safdar Iqbal,KASUR,Gynecologist," MBBS , MS ( Obstetrics &amp; Gynecology) ",0.5,0.0017485914124732854,0.8507462686567163,0.2978723404255319,0.06666666666666667,"Ashraf Medical Surgical Complex &amp; Delivery Home, kasur, Kasur",https://www.marham.pk/doctors/lahore/gynecologist/dr-safdar-iqbal#reviews-scroll,0.2
Prof. Dr. Yousaf Latif,KASUR,Gynecologist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Dr. Memoona,KASUR,Gynecologist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Asst. Prof. Dr. Arjmand Iftikhar,KASUR,Gynecologist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Prof. Dr. Farrukh Zaman Khan,KASUR,Gynecologist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Hameed Latif Hospital, Garden Town, Lahore",No Link Available,0.1
Asst. Prof. Dr. Lamia Yousaf,KASUR,Gynecologist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Dr. Kamran Zadi,KASUR,Urologist,"MBBS,MS(UROLOGY)",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Wali Hospital, Kasur City, Kasur",No Link Available,0.1
Dr. Muhammad Ahmed Nawaz Khan,KASUR,Orthopedic Surgeon,"MBBS, Masters of surgery in orthopedics",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"National Hospital, Irrigation Colony, Kasur",No Link Available,0.1
Dr. A J A Samdani,KASUR,Pediatrician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Dr. Hafiz Fatim Jawad,KASUR,General Physician,MBBS,0.057692307692307696,0.0003885758694385079,0.9999999999999999,0.14893617021276595,0.0,"Abdul Qadir Poly Clinic, district khudian khaas, Kasur",https://www.marham.pk/doctors/kasur/general-physician/dr-hafiz-fatim-jawad#reviews-scroll,0.030000000000000002
Dr. Anam Sana,KASUR,General Physician,MBBS (k.E) MRCP (uk),0.0,0.0003885758694385079,0.5074626865671642,0.2978723404255319,0.0,No Address Available,https://www.marham.pk/online-consultation/general-physician/kasur/dr-anam-sana-16383#reviews-scroll,0.1
Dr. Muhammad Usman Habib,KASUR,Pediatrician,MBBS,0.07692307692307693,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.04
Asst. Prof. Dr. Zaheer Akhtar,KASUR,General Physician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Wali Hospital, Kasur City, Kasur",No Link Available,0.1
Dr. Usman Saleem,KASUR,General Physician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Asst. Prof. Dr. Raheel,KASUR,General Physician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Asst. Prof. Dr. Sadaf Yousaf,KASUR,General Physician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Dr. Asim Hameed,KASUR,General Physician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Dr. Naeem Farakh,KASUR,General Physician,"MBBS,RMP,TIDU",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Family Medical Center, Qadirabad, Kasur",No Link Available,0.02
Asst. Prof. Dr. M. Atif Qureshi,KASUR,General Physician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Sharif Medical Complex Hospital, Kasur City, Kasur",No Link Available,0.060000000000000005
Prof. Dr. Fawad Shafique,KASUR,General Physician,"MBBS, MRCP(UK), FRCP(Edinburgh).",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Bhatti International Hospital, Raiwand Road, Kasur",No Link Available,0.001
Dr. Rukhsar Ahmad,KASUR,General Physician,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Bhatti International Hospital, Raiwand Road, Kasur",No Link Available,0.001
Mohammad Zafar Iqbal,KASUR,"Psychologist, Homeopath, Sexologist","MSc (Psychology), DIP (Sexology), DHMS, International Affiliate Member American Psychological Association Division 38 (USA)",0.46153846153846156,0.0270060229259763,0.9253731343283581,0.23404255319148937,0.12222222222222223,"KHAWB KONSULTINGS Health &amp;wellbeing, Mustafabad, Kasur",https://www.marham.pk/doctors/kasur/psychologist/mohammad-zafar-iqbal#reviews-scroll,0.35000000000000003
Asst. Prof. Dr. Tarique Ali Sheikh,KASUR,"Ent Specialist, Ent Surgeon","MBBS, FCPS",0.2692307692307693,0.06722362541286186,0.9701492537313433,0.2765957446808511,0.14444444444444446,"Sharif Medical Complex Hospital, Kasur City, Kasur",https://www.marham.pk/doctors/lahore/ent-specialist/asst-prof-dr-tarique-ali-sheikh#reviews-scroll,0.2
Asst. Prof. Dr. Mazhar Iftikhar,KASUR,Ent Specialist,"MBBS,MCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Wali Hospital, Kasur City, Kasur",No Link Available,0.1
Prof. Dr. Babar Hussain,KASUR,Ent Specialist,"MBBS,FCPS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Arif Memorial Speciality Clinics And Diagnostic Center, Tariq Colony, Kasur",No Link Available,0.1
Dr. Asim Waseem,KASUR,Eye Surgeon,"MBBS,FIC(opth)(eng)",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Sharif Medical Complex Hospital, Kasur City, Kasur",No Link Available,0.04
Asst. Prof. Dr. Yaser Ud Din Khan Hoti,KASUR,Neuro Surgeon,"MBBS, MD, MS Fellowship",0.23076923076923078,0.009131532931804935,0.9701492537313433,0.23404255319148937,0.12222222222222223,"Bhatti International Hospital, Raiwand Road, Kasur",https://www.marham.pk/doctors/kasur/neuro-surgeon/asst-prof-dr-yaser-ud-din-khan-hoti#reviews-scroll,0.1499
Dr. Mohammad Haroon Hafeez,KASUR,Neuro Surgeon,"MD, MPH, MS Neurosurgery",0.2692307692307693,0.0,0.9104477611940299,0.2765957446808511,0.15555555555555556,"Kasur City Hospital, Saeedabad, Kasur",No Link Available,0.15
Dr. Muhammad Asif,KHAIRPUR,Neurologist,"MBBS, FCPS (Neurology)",0.25000000000000006,0.0003885758694385079,0.9999999999999999,0.10638297872340426,0.3111111111111111,"Al Noor Medical Store and Center, Sindh, Khairpur",https://www.marham.pk/doctors/khairpur/neuro-physician/dr-muhammad-asif#reviews-scroll,0.1
Dr. Faiza Shabir Ahmed,KHAIRPUR,Gynecologist,"MBBS, FCPS (Obstetrics &amp; Gynaecology)",0.13461538461538464,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.05
Assoc. Prof. Dr. Bushra Begum Ramejo,KHAIRPUR,Gynecologist,"MBBS, FCPS (Obstetrics and Gynecology)",0.3269230769230769,0.0009714396735962697,0.9999999999999999,0.3191489361702128,0.08888888888888889,"Rameja Medical centre, Civil Line, Khairpur",https://www.marham.pk/doctors/khairpur/gynecologist/assoc-prof-dr-bushra-begum-ramejo#reviews-scroll,0.1
